Year,Année,ISO,Jurisdiction,Juridiction,Fire size class,"Classe de superficie à l'extinction",Area (hectares),Data Qualifier,Superficie (en hectare),Qualificatifs de données
2012,2012,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",10.68,a,10.68,a
2012,2012,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",81.65,a,81.65,a
2012,2012,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",781.52,a,781.52,a
2012,2012,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",10007.66,a,10007.66,a
2012,2012,YT,Yukon,Yukon,1000.1 - 10 000 ha,1000.1 - 10 000 ha,47398.14,a,47398.14,a
2012,2012,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'à 0,1 ha",1.05,a,1.05,a
2013,2013,AB,Alberta,Alberta,0.11 - 1.0 ha,"0,11 - 1 ha",85.2700000000001,a,85.2700000000001,a
2013,2013,AB,Alberta,Alberta,1.1 - 10 ha,"1,1 - 10 ha",332.12,a,332.12,a
2013,2013,AB,Alberta,Alberta,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",10307.3,a,10307.3,a
2013,2013,AB,Alberta,Alberta,10.1 - 100 ha,"10,1 - 100 ha",2042.57,a,2042.57,a
2013,2013,AB,Alberta,Alberta,100.1 - 1 000 ha,"100,1 - 1 000 ha",6435.1,a,6435.1,a
2013,2013,AB,Alberta,Alberta,1000.1 - 10 000 ha,1000.1 - 10 000 ha,36509.9,a,36509.9,a
2013,2013,AB,Alberta,Alberta,Up to 0.1 ha,"Jusqu'à 0,1 ha",20.4900000000004,a,20.4900000000004,a
2013,2013,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",150.787,a,150.787,a
2013,2013,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",746.960000000001,a,746.960000000001,a
2013,2013,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",3017.4,a,3017.4,a
2013,2013,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",4465.3,a,4465.3,a
2013,2013,BC,British Columbia,Colombie-Britannique,1000.1 - 10 000 ha,1000.1 - 10 000 ha,10429.6,a,10429.6,a
2013,2013,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'à 0,1 ha",26.2932000000003,a,26.2932000000003,a
2013,2013,MB,Manitoba,Manitoba,0.11 - 1.0 ha,"0,11 - 1 ha",66.5,a,66.5,a
2013,2013,MB,Manitoba,Manitoba,1.1 - 10 ha,"1,1 - 10 ha",298.2,a,298.2,a
2013,2013,MB,Manitoba,Manitoba,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",664055.9,a,664055.9,a
2013,2013,MB,Manitoba,Manitoba,10.1 - 100 ha,"10,1 - 100 ha",2585,a,2585,a
2013,2013,MB,Manitoba,Manitoba,100.1 - 1 000 ha,"100,1 - 1 000 ha",16270.6,a,16270.6,a
2013,2013,MB,Manitoba,Manitoba,1000.1 - 10 000 ha,1000.1 - 10 000 ha,116475.1,a,116475.1,a
2013,2013,MB,Manitoba,Manitoba,Over 100 000 ha,Plus de 100 000 ha,315693,a,315693,a
2013,2013,MB,Manitoba,Manitoba,Up to 0.1 ha,"Jusqu'à 0,1 ha",12.5,a,12.5,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,0.11 - 1.0 ha,"0,11 - 1 ha",75.2,a,75.2,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,1.1 - 10 ha,"1,1 - 10 ha",219.2,a,219.2,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,10.1 - 100 ha,"10,1 - 100 ha",207.3,a,207.3,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,100.1 - 1 000 ha,"100,1 - 1 000 ha",366,a,366,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,Up to 0.1 ha,"Jusqu'à 0,1 ha",12.4,a,12.4,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",7.5,a,7.5,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",37.5,a,37.5,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",27592.935,a,27592.935,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",30.3,a,30.3,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000.1 - 10 000 ha,1000.1 - 10 000 ha,2474.861,a,2474.861,a
2013,2013,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'à 0,1 ha",0.5,a,0.5,a
2013,2013,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",30.535,a,30.535,a
2013,2013,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",130.03,a,130.03,a
2013,2013,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",143.9,a,143.9,a
2013,2013,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'à 0,1 ha",2.942,a,2.942,a
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,0.11 - 1.0 ha,"0,11 - 1 ha",23.97,a,23.97,a
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,1.1 - 10 ha,"1,1 - 10 ha",237.5,a,237.5,a
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",359372.21,a,359372.21,a
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,10.1 - 100 ha,"10,1 - 100 ha",1561.23,a,1561.23,a
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,100.1 - 1 000 ha,"100,1 - 1 000 ha",18944.19,a,18944.19,a
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,1000.1 - 10 000 ha,1000.1 - 10 000 ha,174919,a,174919,a
2013,2013,NT,Northwest Territories,Territoires du Nord-Ouest,Up to 0.1 ha,"Jusqu'à 0,1 ha",1.12,a,1.12,a
2013,2013,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",103.200001127,a,103.200001127,a
2013,2013,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",369.80000079,a,369.80000079,a
2013,2013,ON,Ontario,Ontario,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",16302,a,16302,a
2013,2013,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",1144.49999713,a,1144.49999713,a
2013,2013,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",8529,a,8529,a
2013,2013,ON,Ontario,Ontario,1000.1 - 10 000 ha,1000.1 - 10 000 ha,24642,a,24642,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Up to 0.1 ha,"Jusqu'à 0,1 ha",0,a,0,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,0.11 - 1.0 ha,"0,11 - 1 ha",1,a,1,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,1000.1 - 10 000 ha,"1 000,1 - 10 000 ha",0,a,0,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,1.1 - 10 ha,"1,1 - 10 ha",18,a,18,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",0,a,0,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,10.1 - 100 ha,"10,1 - 100 ha",61,a,61,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,100.1 - 1 000 ha,"100,1 - 1 000 ha",0,a,0,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Over 100 000 ha,Plus de 100 000 ha,0,a,0,a
2013,2013,PE,Prince Edward Island,Île-du-Prince-Édouard,Up to 0.1 ha,"Jusqu'à 0,1 ha",1,a,1,a
2013,2013,QC,Quebec,Québec,0.11 - 1.0 ha,"0,11 - 1 ha",44.6,a,44.6,a
2013,2013,QC,Quebec,Québec,1.1 - 10 ha,"1,1 - 10 ha",245,a,245,a
2013,2013,QC,Quebec,Québec,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",427278.3,a,427278.3,a
2013,2013,QC,Quebec,Québec,10.1 - 100 ha,"10,1 - 100 ha",1248.3,a,1248.3,a
2013,2013,QC,Quebec,Québec,100.1 - 1 000 ha,"100,1 - 1 000 ha",4768.6,a,4768.6,a
2013,2013,QC,Quebec,Québec,1000.1 - 10 000 ha,1000.1 - 10 000 ha,85813,a,85813,a
2013,2013,QC,Quebec,Québec,Over 100 000 ha,Plus de 100 000 ha,1353437,a,1353437,a
2013,2013,QC,Quebec,Québec,Up to 0.1 ha,"Jusqu'à 0,1 ha",7.52999999999999,a,7.52999999999999,a
2013,2013,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",83.8,a,83.8,a
2013,2013,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",271.4,a,271.4,a
2013,2013,SK,Saskatchewan,Saskatchewan,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",164134.7,a,164134.7,a
2013,2013,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",1228.5,a,1228.5,a
2013,2013,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",7755,a,7755,a
2013,2013,SK,Saskatchewan,Saskatchewan,1000.1 - 10 000 ha,1000.1 - 10 000 ha,73820.1,a,73820.1,a
2013,2013,SK,Saskatchewan,Saskatchewan,Over 100 000 ha,Plus de 100 000 ha,122449.8,a,122449.8,a
2013,2013,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'à 0,1 ha",15.23,a,15.23,a
2013,2013,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",14.91,a,14.91,a
2013,2013,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",210.88,a,210.88,a
2013,2013,YT,Yukon,Yukon,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",144526,a,144526,a
2013,2013,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",1028.2,a,1028.2,a
2013,2013,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",11988,a,11988,a
2013,2013,YT,Yukon,Yukon,1000.1 - 10 000 ha,1000.1 - 10 000 ha,40544.03,a,40544.03,a
2013,2013,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'à 0,1 ha",1.77,a,1.77,a
2014,2014,AB,Alberta,Alberta,0.11 - 1.0 ha,"0,11 - 1 ha",121.51,a,121.51,a
2014,2014,AB,Alberta,Alberta,1.1 - 10 ha,"1,1 - 10 ha",442.92,a,442.92,a
2014,2014,AB,Alberta,Alberta,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",237817.2,a,237817.2,a
2014,2014,AB,Alberta,Alberta,10.1 - 100 ha,"10,1 - 100 ha",1460.51,a,1460.51,a
2014,2014,AB,Alberta,Alberta,100.1 - 1 000 ha,"100,1 - 1 000 ha",3006.97,a,3006.97,a
2014,2014,AB,Alberta,Alberta,1000.1 - 10 000 ha,1000.1 - 10 000 ha,45173.56,a,45173.56,a
2014,2014,AB,Alberta,Alberta,Up to 0.1 ha,"Jusqu'à 0,1 ha",26.5710000000008,a,26.5710000000008,a
2014,2014,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",127.927,a,127.927,a
2014,2014,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",695.69,a,695.69,a
2014,2014,BC,British Columbia,Colombie-Britannique,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",175698.8,a,175698.8,a
2014,2014,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",2732.5,a,2732.5,a
2014,2014,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",10125.3,a,10125.3,a
2014,2014,BC,British Columbia,Colombie-Britannique,1000.1 - 10 000 ha,1000.1 - 10 000 ha,46427.51,a,46427.51,a
2014,2014,BC,British Columbia,Colombie-Britannique,Over 100 000 ha,Plus de 100 000 ha,133100,a,133100,a
2014,2014,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'à 0,1 ha",20.2601000000002,a,20.2601000000002,a
2014,2014,MB,Manitoba,Manitoba,0.11 - 1.0 ha,"0,11 - 1 ha",32.8,a,32.8,a
2014,2014,MB,Manitoba,Manitoba,1.1 - 10 ha,"1,1 - 10 ha",166.5,a,166.5,a
2014,2014,MB,Manitoba,Manitoba,10.1 - 100 ha,"10,1 - 100 ha",1043,a,1043,a
2014,2014,MB,Manitoba,Manitoba,100.1 - 1 000 ha,"100,1 - 1 000 ha",5903.2,a,5903.2,a
2014,2014,MB,Manitoba,Manitoba,1000.1 - 10 000 ha,1000.1 - 10 000 ha,32055.3,a,32055.3,a
2014,2014,MB,Manitoba,Manitoba,Up to 0.1 ha,"Jusqu'à 0,1 ha",7.09999999999999,a,7.09999999999999,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,0.11 - 1.0 ha,"0,11 - 1 ha",34.6,a,34.6,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,1.1 - 10 ha,"1,1 - 10 ha",70.7,a,70.7,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,Up to 0.1 ha,"Jusqu'à 0,1 ha",7.79999999999999,a,7.79999999999999,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",4.36,a,4.36,a
2014,2014,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000.1 - 10 000 ha,1000.1 - 10 000 ha,8832,a,8832,a
2014,2014,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",24.5,a,24.5,a
2014,2014,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",124.17,a,124.17,a
2014,2014,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",211.4,a,211.4,a
2014,2014,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",200.9,a,200.9,a
2014,2014,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'à 0,1 ha",3.5007,a,3.5007,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,0.11 - 1.0 ha,"0,11 - 1 ha",42.9,a,42.9,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,1.1 - 10 ha,"1,1 - 10 ha",191.42,a,191.42,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",1203014.2,a,1203014.2,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,10.1 - 100 ha,"10,1 - 100 ha",2139.73,a,2139.73,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,100.1 - 1 000 ha,"100,1 - 1 000 ha",34689.82,a,34689.82,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,1000.1 - 10 000 ha,1000.1 - 10 000 ha,289959.42,a,289959.42,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Over 100 000 ha,Plus de 100 000 ha,1891273.2,a,1891273.2,a
2014,2014,NT,Northwest Territories,Territoires du Nord-Ouest,Up to 0.1 ha,"Jusqu'à 0,1 ha",1.83,a,1.83,a
2014,2014,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",58.3000007349999,a,58.3000007349999,a
2014,2014,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",118.099999427,a,118.099999427,a
2014,2014,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",706.10000038,a,706.10000038,a
2014,2014,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",2689,a,2689,a
2014,2014,ON,Ontario,Ontario,1000.1 - 10 000 ha,1000.1 - 10 000 ha,2800,a,2800,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,0.11 - 1.0 ha,"0,11 - 1 ha",1,a,1,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,1000.1 - 10 000 ha,"1 000,1 - 10 000 ha",,a,,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,1.1 - 10 ha,"1,1 - 10 ha",1,a,1,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",,a,,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,10.1 - 100 ha,"10,1 - 100 ha",,a,,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,100.1 - 1 000 ha,"100,1 - 1 000 ha",,a,,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Over 100 000 ha,Plus de 100 000 ha,,a,,a
2014,2014,PE,Prince Edward Island,Île-du-Prince-Édouard,Up to 0.1 ha,"Jusqu'à 0,1 ha",1,a,1,a
2014,2014,QC,Quebec,Québec,0.11 - 1.0 ha,"0,11 - 1 ha",26.9,a,26.9,a
2014,2014,QC,Quebec,Québec,1.1 - 10 ha,"1,1 - 10 ha",130.8,a,130.8,a
2014,2014,QC,Quebec,Québec,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",37904.2,a,37904.2,a
2014,2014,QC,Quebec,Québec,10.1 - 100 ha,"10,1 - 100 ha",562.3,a,562.3,a
2014,2014,QC,Quebec,Québec,100.1 - 1 000 ha,"100,1 - 1 000 ha",3356.4,a,3356.4,a
2014,2014,QC,Quebec,Québec,1000.1 - 10 000 ha,1000.1 - 10 000 ha,21919.4,a,21919.4,a
2014,2014,QC,Quebec,Québec,Up to 0.1 ha,"Jusqu'à 0,1 ha",2.701,a,2.701,a
2014,2014,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",58.3,a,58.3,a
2014,2014,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",361.5,a,361.5,a
2014,2014,SK,Saskatchewan,Saskatchewan,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",238867.9,a,238867.9,a
2014,2014,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",1577.91,a,1577.91,a
2014,2014,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",10892.27,a,10892.27,a
2014,2014,SK,Saskatchewan,Saskatchewan,1000.1 - 10 000 ha,1000.1 - 10 000 ha,93439.1,a,93439.1,a
2014,2014,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'à 0,1 ha",11.5,a,11.5,a
2014,2014,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",1.87,a,1.87,a
2014,2014,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",5.245,a,5.245,a
2014,2014,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",140.504,a,140.504,a
2014,2014,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",1082.532,a,1082.532,a
2014,2014,YT,Yukon,Yukon,1000.1 - 10 000 ha,1000.1 - 10 000 ha,1929.443,a,1929.443,a
2014,2014,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'à 0,1 ha",1,a,1,a
2015,2015,AB,Alberta,Alberta,0.11 - 1.0 ha,"0,11 - 1 ha",183.37,a,183.37,a
2015,2015,AB,Alberta,Alberta,1.1 - 10 ha,"1,1 - 10 ha",712.68,a,712.68,a
2015,2015,AB,Alberta,Alberta,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",473883.05,a,473883.05,a
2015,2015,AB,Alberta,Alberta,10.1 - 100 ha,"10,1 - 100 ha",3239.72,a,3239.72,a
2015,2015,AB,Alberta,Alberta,100.1 - 1 000 ha,"100,1 - 1 000 ha",23603.8,a,23603.8,a
2015,2015,AB,Alberta,Alberta,1000.1 - 10 000 ha,1000.1 - 10 000 ha,127832.67,a,127832.67,a
2015,2015,AB,Alberta,Alberta,Over 100 000 ha,Plus de 100 000 ha,214381.4,a,214381.4,a
2015,2015,AB,Alberta,Alberta,Up to 0.1 ha,"Jusqu'à 0,1 ha",36.4190000000004,a,36.4190000000004,a
2015,2015,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",163.525,a,163.525,a
2015,2015,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",738.92,a,738.92,a
2015,2015,BC,British Columbia,Colombie-Britannique,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",163064.2,a,163064.2,a
2015,2015,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",3064.1,a,3064.1,a
2015,2015,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",17505.47,a,17505.47,a
2015,2015,BC,British Columbia,Colombie-Britannique,1000.1 - 10 000 ha,1000.1 - 10 000 ha,96395.8,a,96395.8,a
2015,2015,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'à 0,1 ha",25.7570000000002,a,25.7570000000002,a
2015,2015,MB,Manitoba,Manitoba,0.11 - 1.0 ha,"0,11 - 1 ha",55.3,a,55.3,a
2015,2015,MB,Manitoba,Manitoba,1.1 - 10 ha,"1,1 - 10 ha",459.3,a,459.3,a
2015,2015,MB,Manitoba,Manitoba,10.1 - 100 ha,"10,1 - 100 ha",2115.7,a,2115.7,a
2015,2015,MB,Manitoba,Manitoba,100.1 - 1 000 ha,"100,1 - 1 000 ha",14974.6,a,14974.6,a
2015,2015,MB,Manitoba,Manitoba,1000.1 - 10 000 ha,1000.1 - 10 000 ha,51576.9,a,51576.9,a
2015,2015,MB,Manitoba,Manitoba,Up to 0.1 ha,"Jusqu'à 0,1 ha",10.9,a,10.9,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,0.11 - 1.0 ha,"0,11 - 1 ha",43.5,a,43.5,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,1.1 - 10 ha,"1,1 - 10 ha",127.2,a,127.2,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,10.1 - 100 ha,"10,1 - 100 ha",83,a,83,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,Up to 0.1 ha,"Jusqu'à 0,1 ha",8.79999999999998,a,8.79999999999998,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",2.3,a,2.3,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",14.8,a,14.8,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",133.5,a,133.5,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",682,a,682,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000.1 - 10 000 ha,1000.1 - 10 000 ha,2838,a,2838,a
2015,2015,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'à 0,1 ha",0.7,a,0.7,a
2015,2015,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",47.18,a,47.18,a
2015,2015,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",195.24,a,195.24,a
2015,2015,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",179.1,a,179.1,a
2015,2015,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",123,a,123,a
2015,2015,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'à 0,1 ha",6.12989999999999,a,6.12989999999999,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,0.11 - 1.0 ha,"0,11 - 1 ha",24.7,a,24.7,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,1.1 - 10 ha,"1,1 - 10 ha",137.54,a,137.54,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",485404.78,a,485404.78,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,10.1 - 100 ha,"10,1 - 100 ha",1995.66,a,1995.66,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,100.1 - 1 000 ha,"100,1 - 1 000 ha",23443.78,a,23443.78,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,1000.1 - 10 000 ha,1000.1 - 10 000 ha,211098.94,a,211098.94,a
2015,2015,NT,Northwest Territories,Territoires du Nord-Ouest,Up to 0.1 ha,"Jusqu'à 0,1 ha",1.24,a,1.24,a
2015,2015,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",116.700001325999,a,116.700001325999,a
2015,2015,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",427.300000196,a,427.300000196,a
2015,2015,ON,Ontario,Ontario,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",15827,a,15827,a
2015,2015,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",1191.80000114,a,1191.80000114,a
2015,2015,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",7088,a,7088,a
2015,2015,ON,Ontario,Ontario,1000.1 - 10 000 ha,1000.1 - 10 000 ha,18083,a,18083,a
2015,2015,ON,Ontario,Ontario,Up to 0.1 ha,"Jusqu'à 0,1 ha",0.1001,a,0.1001,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,0.11 - 1.0 ha,"0,11 - 1 ha",,a,,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,1000.1 - 10 000 ha,"1 000,1 - 10 000 ha",,a,,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,1.1 - 10 ha,"1,1 - 10 ha",,a,,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",,a,,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,10.1 - 100 ha,"10,1 - 100 ha",,a,,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,100.1 - 1 000 ha,"100,1 - 1 000 ha",,a,,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Over 100 000 ha,Plus de 100 000 ha,,a,,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,3,a,3,a
2015,2015,PE,Prince Edward Island,Île-du-Prince-Édouard,Up to 0.1 ha,"Jusqu'à 0,1 ha",,a,,a
2015,2015,QC,Quebec,Québec,0.11 - 1.0 ha,"0,11 - 1 ha",40.5,a,40.5,a
