Year,Année,ISO,Jurisdiction,Juridiction,Fire size class,"Classe de superficie à l'extinction",Number,Data Qualifier,Nombre,Qualificatifs de données
2017,2017,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",42,a,42,a
2017,2017,ON,Ontario,Ontario,1000.1 - 10 000 ha,1000.1 - 10 000 ha,15,a,15,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,0.11 - 1.0 ha,"0,11 - 1 ha",,a,,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,1000.1 - 10 000 ha,"1 000,1 - 10 000 ha",,a,,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,1.1 - 10 ha,"1,1 - 10 ha",,a,,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",,a,,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,10.1 - 100 ha,"10,1 - 100 ha",,a,,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,100.1 - 1 000 ha,"100,1 - 1 000 ha",,a,,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Over 100 000 ha,Plus de 100 000 ha,,a,,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,Indéterminée,4,a,4,a
2017,2017,PE,Prince Edward Island,Île-du-Prince-Édouard,Up to 0.1 ha,"Jusqu'à 0,1 ha",,a,,a
2017,2017,QC,Quebec,Québec,0.11 - 1.0 ha,"0,11 - 1 ha",52,a,52,a
2017,2017,QC,Quebec,Québec,1.1 - 10 ha,"1,1 - 10 ha",29,a,29,a
2017,2017,QC,Quebec,Québec,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",1,a,1,a
2017,2017,QC,Quebec,Québec,10.1 - 100 ha,"10,1 - 100 ha",10,a,10,a
2017,2017,QC,Quebec,Québec,100.1 - 1 000 ha,"100,1 - 1 000 ha",10,a,10,a
2017,2017,QC,Quebec,Québec,1000.1 - 10 000 ha,1000.1 - 10 000 ha,7,a,7,a
2017,2017,QC,Quebec,Québec,Up to 0.1 ha,"Jusqu'à 0,1 ha",213,a,213,a
2017,2017,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",87,a,87,a
2017,2017,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",51,a,51,a
2017,2017,SK,Saskatchewan,Saskatchewan,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",7,a,7,a
2017,2017,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",20,a,20,a
2017,2017,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",33,a,33,a
2017,2017,SK,Saskatchewan,Saskatchewan,1000.1 - 10 000 ha,1000.1 - 10 000 ha,24,a,24,a
2017,2017,SK,Saskatchewan,Saskatchewan,Over 100 000 ha,Plus de 100 000 ha,1,a,1,a
2017,2017,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'à 0,1 ha",145,a,145,a
2017,2017,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",15,a,15,a
2017,2017,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",16,a,16,a
2017,2017,YT,Yukon,Yukon,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",9,a,9,a
2017,2017,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",10,a,10,a
2017,2017,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",16,a,16,a
2017,2017,YT,Yukon,Yukon,1000.1 - 10 000 ha,1000.1 - 10 000 ha,25,a,25,a
2017,2017,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'à 0,1 ha",24,a,24,a
2018,2018,AB,Alberta,Alberta,0.11 - 1.0 ha,"0,11 - 1 ha",284,a,284,a
2018,2018,AB,Alberta,Alberta,1.1 - 10 ha,"1,1 - 10 ha",122,a,122,a
2018,2018,AB,Alberta,Alberta,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",1,a,1,a
2018,2018,AB,Alberta,Alberta,10.1 - 100 ha,"10,1 - 100 ha",56,a,56,a
2018,2018,AB,Alberta,Alberta,100.1 - 1 000 ha,"100,1 - 1 000 ha",16,a,16,a
2018,2018,AB,Alberta,Alberta,1000.1 - 10 000 ha,1000.1 - 10 000 ha,18,a,18,a
2018,2018,AB,Alberta,Alberta,Up to 0.1 ha,"Jusqu'à 0,1 ha",885,a,885,a
2018,2018,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",418,a,418,a
2018,2018,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",251,a,251,a
2018,2018,BC,British Columbia,Colombie-Britannique,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",22,a,22,a
2018,2018,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",195,a,195,a
2018,2018,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",138,a,138,a
2018,2018,BC,British Columbia,Colombie-Britannique,1000.1 - 10 000 ha,1000.1 - 10 000 ha,61,a,61,a
2018,2018,BC,British Columbia,Colombie-Britannique,Over 100 000 ha,Plus de 100 000 ha,3,a,3,a
2018,2018,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'à 0,1 ha",1035,a,1035,a
2018,2018,MB,Manitoba,Manitoba,0.11 - 1.0 ha,"0,11 - 1 ha",122,a,122,a
2018,2018,MB,Manitoba,Manitoba,1.1 - 10 ha,"1,1 - 10 ha",93,a,93,a
2018,2018,MB,Manitoba,Manitoba,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",5,a,5,a
2018,2018,MB,Manitoba,Manitoba,10.1 - 100 ha,"10,1 - 100 ha",73,a,73,a
2018,2018,MB,Manitoba,Manitoba,100.1 - 1 000 ha,"100,1 - 1 000 ha",43,a,43,a
2018,2018,MB,Manitoba,Manitoba,1000.1 - 10 000 ha,1000.1 - 10 000 ha,25,a,25,a
2018,2018,MB,Manitoba,Manitoba,Up to 0.1 ha,"Jusqu'à 0,1 ha",122,a,122,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,0.11 - 1.0 ha,"0,11 - 1 ha",77,a,77,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,1.1 - 10 ha,"1,1 - 10 ha",36,a,36,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,10.1 - 100 ha,"10,1 - 100 ha",5,a,5,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,Up to 0.1 ha,"Jusqu'à 0,1 ha",167,a,167,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",23,a,23,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",21,a,21,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",4,a,4,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",1,a,1,a
2018,2018,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'à 0,1 ha",83,a,83,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",104,a,104,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",35,a,35,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",3,a,3,a
2018,2018,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'à 0,1 ha",54,a,54,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,0.11 - 1.0 ha,"0,11 - 1 ha",4,a,4,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,1.1 - 10 ha,"1,1 - 10 ha",13,a,13,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,10.1 - 100 ha,"10,1 - 100 ha",21,a,21,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,100.1 - 1 000 ha,"100,1 - 1 000 ha",11,a,11,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,1000.1 - 10 000 ha,1000.1 - 10 000 ha,6,a,6,a
2018,2018,NT,Northwest Territories,Territoires du Nord-Ouest,Up to 0.1 ha,"Jusqu'à 0,1 ha",8,a,8,a
2018,2018,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",934,a,934,a
2018,2018,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",247,a,247,a
2018,2018,ON,Ontario,Ontario,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",6,a,6,a
2018,2018,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",70,a,70,a
2018,2018,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",47,a,47,a
2018,2018,ON,Ontario,Ontario,1000.1 - 10 000 ha,1000.1 - 10 000 ha,29,a,29,a
2018,2018,ON,Ontario,Ontario,Up to 0.1 ha,"Jusqu'à 0,1 ha",6,a,6,a
2018,2018,PE,Prince Edward Island,Île-du-Prince-Édouard,0.11 - 1.0 ha,"0,11 - 1 ha",2,a,2,a
2018,2018,PE,Prince Edward Island,Île-du-Prince-Édouard,1.1 - 10 ha,"1,1 - 10 ha",2,a,2,a
2018,2018,PE,Prince Edward Island,Île-du-Prince-Édouard,Up to 0.1 ha,"Jusqu'à 0,1 ha",4,a,4,a
2018,2018,QC,Quebec,Québec,0.11 - 1.0 ha,"0,11 - 1 ha",128,a,128,a
2018,2018,QC,Quebec,Québec,1.1 - 10 ha,"1,1 - 10 ha",75,a,75,a
2018,2018,QC,Quebec,Québec,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",1,a,1,a
2018,2018,QC,Quebec,Québec,10.1 - 100 ha,"10,1 - 100 ha",34,a,34,a
2018,2018,QC,Quebec,Québec,100.1 - 1 000 ha,"100,1 - 1 000 ha",19,a,19,a
2018,2018,QC,Quebec,Québec,1000.1 - 10 000 ha,1000.1 - 10 000 ha,17,a,17,a
2018,2018,QC,Quebec,Québec,Up to 0.1 ha,"Jusqu'à 0,1 ha",323,a,323,a
2018,2018,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",138,a,138,a
2018,2018,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",108,a,108,a
2018,2018,SK,Saskatchewan,Saskatchewan,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",3,a,3,a
2018,2018,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",44,a,44,a
2018,2018,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",24,a,24,a
2018,2018,SK,Saskatchewan,Saskatchewan,1000.1 - 10 000 ha,1000.1 - 10 000 ha,22,a,22,a
2018,2018,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'à 0,1 ha",113,a,113,a
2018,2018,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",8,a,8,a
2018,2018,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",4,a,4,a
2018,2018,YT,Yukon,Yukon,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",1,a,1,a
2018,2018,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",3,a,3,a
2018,2018,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",9,a,9,a
2018,2018,YT,Yukon,Yukon,1000.1 - 10 000 ha,1000.1 - 10 000 ha,11,a,11,a
2018,2018,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'à 0,1 ha",15,a,15,a
2019,2019,AB,Alberta,Alberta,0.11 - 1.0 ha,"0,11 - 1 ha",212,a,212,a
2019,2019,AB,Alberta,Alberta,1.1 - 10 ha,"1,1 - 10 ha",103,a,103,a
2019,2019,AB,Alberta,Alberta,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",7,a,7,a
2019,2019,AB,Alberta,Alberta,10.1 - 100 ha,"10,1 - 100 ha",42,a,42,a
2019,2019,AB,Alberta,Alberta,100.1 - 1 000 ha,"100,1 - 1 000 ha",29,a,29,a
2019,2019,AB,Alberta,Alberta,1000.1 - 10 000 ha,1000.1 - 10 000 ha,15,a,15,a
2019,2019,AB,Alberta,Alberta,Over 100 000 ha,Plus de 100 000 ha,2,a,2,a
2019,2019,AB,Alberta,Alberta,Up to 0.1 ha,"Jusqu'à 0,1 ha",671,a,671,a
2019,2019,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",177,a,177,a
2019,2019,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",114,a,114,a
2019,2019,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",36,a,36,a
2019,2019,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",12,a,12,a
2019,2019,BC,British Columbia,Colombie-Britannique,1000.1 - 10 000 ha,1000.1 - 10 000 ha,5,a,5,a
2019,2019,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'à 0,1 ha",499,a,499,a
2019,2019,MB,Manitoba,Manitoba,0.11 - 1.0 ha,"0,11 - 1 ha",66,a,66,a
2019,2019,MB,Manitoba,Manitoba,1.1 - 10 ha,"1,1 - 10 ha",59,a,59,a
2019,2019,MB,Manitoba,Manitoba,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",2,a,2,a
2019,2019,MB,Manitoba,Manitoba,10.1 - 100 ha,"10,1 - 100 ha",67,a,67,a
2019,2019,MB,Manitoba,Manitoba,100.1 - 1 000 ha,"100,1 - 1 000 ha",29,a,29,a
2019,2019,MB,Manitoba,Manitoba,1000.1 - 10 000 ha,1000.1 - 10 000 ha,7,a,7,a
2019,2019,MB,Manitoba,Manitoba,Up to 0.1 ha,"Jusqu'à 0,1 ha",54,a,54,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,0.11 - 1.0 ha,"0,11 - 1 ha",52,a,52,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,1.1 - 10 ha,"1,1 - 10 ha",29,a,29,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,10.1 - 100 ha,"10,1 - 100 ha",3,a,3,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,Up to 0.1 ha,"Jusqu'à 0,1 ha",99,a,99,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",27,a,27,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",16,a,16,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",4,a,4,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",1,a,1,a
2019,2019,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'à 0,1 ha",51,a,51,a
2019,2019,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",51,a,51,a
2019,2019,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",26,a,26,a
2019,2019,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",1,a,1,a
2019,2019,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'à 0,1 ha",65,a,65,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,0.11 - 1.0 ha,"0,11 - 1 ha",24,a,24,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,1.1 - 10 ha,"1,1 - 10 ha",27,a,27,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",1,a,1,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,10.1 - 100 ha,"10,1 - 100 ha",29,a,29,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,100.1 - 1 000 ha,"100,1 - 1 000 ha",27,a,27,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,1000.1 - 10 000 ha,1000.1 - 10 000 ha,14,a,14,a
2019,2019,NT,Northwest Territories,Territoires du Nord-Ouest,Up to 0.1 ha,"Jusqu'à 0,1 ha",25,a,25,a
2019,2019,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",429,a,429,a
2019,2019,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",67,a,67,a
2019,2019,ON,Ontario,Ontario,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",5,a,5,a
2019,2019,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",21,a,21,a
2019,2019,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",11,a,11,a
2019,2019,ON,Ontario,Ontario,1000.1 - 10 000 ha,1000.1 - 10 000 ha,7,a,7,a
2019,2019,ON,Ontario,Ontario,Up to 0.1 ha,"Jusqu'à 0,1 ha",1,a,1,a
2019,2019,PE,Prince Edward Island,Île-du-Prince-Édouard,1.1 - 10 ha,"1,1 - 10 ha",2,a,2,a
2019,2019,PE,Prince Edward Island,Île-du-Prince-Édouard,Up to 0.1 ha,"Jusqu'à 0,1 ha",1,a,1,a
2019,2019,QC,Quebec,Québec,0.11 - 1.0 ha,"0,11 - 1 ha",73,a,73,a
2019,2019,QC,Quebec,Québec,1.1 - 10 ha,"1,1 - 10 ha",30,a,30,a
2019,2019,QC,Quebec,Québec,10.1 - 100 ha,"10,1 - 100 ha",17,a,17,a
2019,2019,QC,Quebec,Québec,100.1 - 1 000 ha,"100,1 - 1 000 ha",7,a,7,a
2019,2019,QC,Quebec,Québec,1000.1 - 10 000 ha,1000.1 - 10 000 ha,3,a,3,a
2019,2019,QC,Quebec,Québec,Up to 0.1 ha,"Jusqu'à 0,1 ha",232,a,232,a
2019,2019,SK,Saskatchewan,Saskatchewan,0.11 - 1.0 ha,"0,11 - 1 ha",78,a,78,a
2019,2019,SK,Saskatchewan,Saskatchewan,1.1 - 10 ha,"1,1 - 10 ha",40,a,40,a
2019,2019,SK,Saskatchewan,Saskatchewan,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",1,a,1,a
2019,2019,SK,Saskatchewan,Saskatchewan,10.1 - 100 ha,"10,1 - 100 ha",34,a,34,a
2019,2019,SK,Saskatchewan,Saskatchewan,100.1 - 1 000 ha,"100,1 - 1 000 ha",13,a,13,a
2019,2019,SK,Saskatchewan,Saskatchewan,1000.1 - 10 000 ha,1000.1 - 10 000 ha,8,a,8,a
2019,2019,SK,Saskatchewan,Saskatchewan,Up to 0.1 ha,"Jusqu'à 0,1 ha",84,a,84,a
2019,2019,YT,Yukon,Yukon,0.11 - 1.0 ha,"0,11 - 1 ha",15,a,15,a
2019,2019,YT,Yukon,Yukon,1.1 - 10 ha,"1,1 - 10 ha",17,a,17,a
2019,2019,YT,Yukon,Yukon,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",4,a,4,a
2019,2019,YT,Yukon,Yukon,10.1 - 100 ha,"10,1 - 100 ha",13,a,13,a
2019,2019,YT,Yukon,Yukon,100.1 - 1 000 ha,"100,1 - 1 000 ha",17,a,17,a
2019,2019,YT,Yukon,Yukon,1000.1 - 10 000 ha,1000.1 - 10 000 ha,20,a,20,a
2019,2019,YT,Yukon,Yukon,Over 100 000 ha,Plus de 100 000 ha,1,a,1,a
2019,2019,YT,Yukon,Yukon,Up to 0.1 ha,"Jusqu'à 0,1 ha",31,a,31,a
2020,2020,AB,Alberta,Alberta,0.11 - 1.0 ha,"0,11 - 1 ha",110,a,110,a
2020,2020,AB,Alberta,Alberta,1.1 - 10 ha,"1,1 - 10 ha",38,a,38,a
2020,2020,AB,Alberta,Alberta,10.1 - 100 ha,"10,1 - 100 ha",14,a,14,a
2020,2020,AB,Alberta,Alberta,100.1 - 1 000 ha,"100,1 - 1 000 ha",3,a,3,a
2020,2020,AB,Alberta,Alberta,1000.1 - 10 000 ha,1000.1 - 10 000 ha,2,a,2,a
2020,2020,AB,Alberta,Alberta,Up to 0.1 ha,"Jusqu'à 0,1 ha",633,a,633,a
2020,2020,BC,British Columbia,Colombie-Britannique,0.11 - 1.0 ha,"0,11 - 1 ha",152,a,152,a
2020,2020,BC,British Columbia,Colombie-Britannique,1.1 - 10 ha,"1,1 - 10 ha",79,a,79,a
2020,2020,BC,British Columbia,Colombie-Britannique,10.1 - 100 ha,"10,1 - 100 ha",33,a,33,a
2020,2020,BC,British Columbia,Colombie-Britannique,100.1 - 1 000 ha,"100,1 - 1 000 ha",4,a,4,a
2020,2020,BC,British Columbia,Colombie-Britannique,1000.1 - 10 000 ha,1000.1 - 10 000 ha,4,a,4,a
2020,2020,BC,British Columbia,Colombie-Britannique,Up to 0.1 ha,"Jusqu'à 0,1 ha",412,a,412,a
2020,2020,MB,Manitoba,Manitoba,0.11 - 1.0 ha,"0,11 - 1 ha",33,a,33,a
2020,2020,MB,Manitoba,Manitoba,1.1 - 10 ha,"1,1 - 10 ha",42,a,42,a
2020,2020,MB,Manitoba,Manitoba,10 000.1 - 100 000 ha,"10 000,1 - 100 000 ha",1,a,1,a
2020,2020,MB,Manitoba,Manitoba,10.1 - 100 ha,"10,1 - 100 ha",30,a,30,a
2020,2020,MB,Manitoba,Manitoba,100.1 - 1 000 ha,"100,1 - 1 000 ha",16,a,16,a
2020,2020,MB,Manitoba,Manitoba,1000.1 - 10 000 ha,1000.1 - 10 000 ha,6,a,6,a
2020,2020,MB,Manitoba,Manitoba,Up to 0.1 ha,"Jusqu'à 0,1 ha",27,a,27,a
2020,2020,NB,New Brunswick,Nouveau-Brunswick,0.11 - 1.0 ha,"0,11 - 1 ha",130,a,130,a
2020,2020,NB,New Brunswick,Nouveau-Brunswick,1.1 - 10 ha,"1,1 - 10 ha",50,a,50,a
2020,2020,NB,New Brunswick,Nouveau-Brunswick,10.1 - 100 ha,"10,1 - 100 ha",12,a,12,a
2020,2020,NB,New Brunswick,Nouveau-Brunswick,100.1 - 1 000 ha,"100,1 - 1 000 ha",1,a,1,a
2020,2020,NB,New Brunswick,Nouveau-Brunswick,Up to 0.1 ha,"Jusqu'à 0,1 ha",273,a,273,a
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,0.11 - 1.0 ha,"0,11 - 1 ha",23,a,23,a
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1.1 - 10 ha,"1,1 - 10 ha",15,a,15,a
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,10.1 - 100 ha,"10,1 - 100 ha",6,a,6,a
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,100.1 - 1 000 ha,"100,1 - 1 000 ha",4,a,4,a
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,1000.1 - 10 000 ha,1000.1 - 10 000 ha,2,a,2,a
2020,2020,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Up to 0.1 ha,"Jusqu'à 0,1 ha",47,a,47,a
2020,2020,NS,Nova Scotia,Nouvelle-Ecosse,0.11 - 1.0 ha,"0,11 - 1 ha",64,a,64,a
2020,2020,NS,Nova Scotia,Nouvelle-Ecosse,1.1 - 10 ha,"1,1 - 10 ha",33,a,33,a
2020,2020,NS,Nova Scotia,Nouvelle-Ecosse,10.1 - 100 ha,"10,1 - 100 ha",5,a,5,a
2020,2020,NS,Nova Scotia,Nouvelle-Ecosse,100.1 - 1 000 ha,"100,1 - 1 000 ha",3,a,3,a
2020,2020,NS,Nova Scotia,Nouvelle-Ecosse,Up to 0.1 ha,"Jusqu'à 0,1 ha",73,a,73,a
2020,2020,NT,Northwest Territories,Territoires du Nord-Ouest,0.11 - 1.0 ha,"0,11 - 1 ha",8,a,8,a
2020,2020,NT,Northwest Territories,Territoires du Nord-Ouest,1.1 - 10 ha,"1,1 - 10 ha",17,a,17,a
2020,2020,NT,Northwest Territories,Territoires du Nord-Ouest,10.1 - 100 ha,"10,1 - 100 ha",10,a,10,a
2020,2020,NT,Northwest Territories,Territoires du Nord-Ouest,100.1 - 1 000 ha,"100,1 - 1 000 ha",12,a,12,a
2020,2020,NT,Northwest Territories,Territoires du Nord-Ouest,1000.1 - 10 000 ha,1000.1 - 10 000 ha,6,a,6,a
2020,2020,NT,Northwest Territories,Territoires du Nord-Ouest,Up to 0.1 ha,"Jusqu'à 0,1 ha",17,a,17,a
2020,2020,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",208,a,208,a
2020,2020,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",102,a,102,a
2020,2020,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",36,a,36,a
2020,2020,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",15,a,15,a
2020,2020,ON,Ontario,Ontario,1000.1 - 10 000 ha,1000.1 - 10 000 ha,3,a,3,a
2020,2020,ON,Ontario,Ontario,Up to 0.1 ha,"Jusqu'à 0,1 ha",250,a,250,a
