Year,Année,ISO,Jurisdiction,Juridiction,Month,Mois,Area (hectares),Data Qualifier,Superficie (en hectare),Qualificatifs de données
1999,1999,NB,New Brunswick,Nouveau-Brunswick,May,Mai,350.5,a,350.5,a
1999,1999,NB,New Brunswick,Nouveau-Brunswick,June,Juin,926.500000000002,a,926.500000000002,a
1999,1999,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,50.6,a,50.6,a
1999,1999,NB,New Brunswick,Nouveau-Brunswick,August,Août,12.5,a,12.5,a
1999,1999,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,28.7,a,28.7,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,0.1,a,0.1,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,March,Mars,2.2,a,2.2,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,20.1,a,20.1,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,2880.3,a,2880.3,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,35730.8,a,35730.8,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,399.4,a,399.4,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,1.6,a,1.6,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,5.7,a,5.7,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,October,Octobre,1.61,a,1.61,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,November,Novembre,98.01,a,98.01,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,March,Mars,77.49,a,77.49,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,1366.09,a,1366.09,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,74.15,a,74.15,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,150.2,a,150.2,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,52.93,a,52.93,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,2.31,a,2.31,a
1999,1999,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,0.65,a,0.65,a
1999,1999,NT,Northwest Territories,Territoires du Nord-Ouest,April,Avril,3358,a,3358,a
1999,1999,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,7802.01,a,7802.01,a
1999,1999,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,412386.78,a,412386.78,a
1999,1999,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,109823.67,a,109823.67,a
1999,1999,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,18643.23,a,18643.23,a
1999,1999,NT,Northwest Territories,Territoires du Nord-Ouest,September,Septembre,9020.95,a,9020.95,a
1999,1999,ON,Ontario,Ontario,October,Octobre,0.400000004,a,0.400000004,a
1999,1999,ON,Ontario,Ontario,November,Novembre,1.200000002,a,1.200000002,a
1999,1999,ON,Ontario,Ontario,February,Février,0.800000012,a,0.800000012,a
1999,1999,ON,Ontario,Ontario,March,Mars,33.200000002,a,33.200000002,a
1999,1999,ON,Ontario,Ontario,April,Avril,73824.500000211,a,73824.500000211,a
1999,1999,ON,Ontario,Ontario,May,Mai,218562.700000046,a,218562.700000046,a
1999,1999,ON,Ontario,Ontario,June,Juin,14236.100000387,a,14236.100000387,a
1999,1999,ON,Ontario,Ontario,July,Juillet,298.000000461001,a,298.000000461001,a
1999,1999,ON,Ontario,Ontario,August,Août,21241.900000444,a,21241.900000444,a
1999,1999,ON,Ontario,Ontario,September,Septembre,128.000000189,a,128.000000189,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,April,avril,2,a,2,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,August,août,0,a,0,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,December,décembre,0,a,0,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,February,février,0,a,0,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,January,janvier,0,a,0,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,July,julliet,19,a,19,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,June,juin,4,a,4,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,March,mars,1,a,1,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,May,mai,43,a,43,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,November,novembre,0,a,0,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,October,octobre,1,a,1,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,September,septembre,7,a,7,a
1999,1999,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,indéterminée,0,a,0,a
1999,1999,QC,Quebec,Québec,October,Octobre,0,a,0,a
1999,1999,QC,Quebec,Québec,November,Novembre,0.4,a,0.4,a
1999,1999,QC,Quebec,Québec,April,Avril,190.3,a,190.3,a
1999,1999,QC,Quebec,Québec,May,Mai,8657.40000000001,a,8657.40000000001,a
1999,1999,QC,Quebec,Québec,June,Juin,87917.9000000001,a,87917.9000000001,a
1999,1999,QC,Quebec,Québec,July,Juillet,244.2,a,244.2,a
1999,1999,QC,Quebec,Québec,August,Août,295.2,a,295.2,a
1999,1999,QC,Quebec,Québec,September,Septembre,441.8,a,441.8,a
1999,1999,SK,Saskatchewan,Saskatchewan,October,Octobre,14.19,a,14.19,a
1999,1999,SK,Saskatchewan,Saskatchewan,November,Novembre,32.08,a,32.08,a
1999,1999,SK,Saskatchewan,Saskatchewan,March,Mars,1,a,1,a
1999,1999,SK,Saskatchewan,Saskatchewan,April,Avril,802.7,a,802.7,a
1999,1999,SK,Saskatchewan,Saskatchewan,May,Mai,24794.86,a,24794.86,a
1999,1999,SK,Saskatchewan,Saskatchewan,June,Juin,17383.81,a,17383.81,a
1999,1999,SK,Saskatchewan,Saskatchewan,July,Juillet,134075.4,a,134075.4,a
1999,1999,SK,Saskatchewan,Saskatchewan,August,Août,3715.8,a,3715.8,a
1999,1999,SK,Saskatchewan,Saskatchewan,September,Septembre,0.4,a,0.4,a
1999,1999,YT,Yukon,Yukon,April,Avril,0.4,a,0.4,a
1999,1999,YT,Yukon,Yukon,May,Mai,3124.95,a,3124.95,a
1999,1999,YT,Yukon,Yukon,June,Juin,170131.26,a,170131.26,a
1999,1999,YT,Yukon,Yukon,July,Juillet,8901.32,a,8901.32,a
1999,1999,YT,Yukon,Yukon,August,Août,12658.54,a,12658.54,a
1999,1999,YT,Yukon,Yukon,September,Septembre,0.01,a,0.01,a
2000,2000,AB,Alberta,Alberta,January,Janvier,4.79,a,4.79,a
2000,2000,AB,Alberta,Alberta,October,Octobre,30.09,a,30.09,a
2000,2000,AB,Alberta,Alberta,November,Novembre,0.28,a,0.28,a
2000,2000,AB,Alberta,Alberta,December,Décembre,0.01,a,0.01,a
2000,2000,AB,Alberta,Alberta,February,Février,4.72,a,4.72,a
2000,2000,AB,Alberta,Alberta,March,Mars,1124.43,a,1124.43,a
2000,2000,AB,Alberta,Alberta,April,Avril,4919.55,a,4919.55,a
2000,2000,AB,Alberta,Alberta,May,Mai,2484.22,a,2484.22,a
2000,2000,AB,Alberta,Alberta,June,Juin,7551.36000000003,a,7551.36000000003,a
2000,2000,AB,Alberta,Alberta,July,Juillet,6764.57,a,6764.57,a
2000,2000,AB,Alberta,Alberta,August,Août,2290.5,a,2290.5,a
2000,2000,AB,Alberta,Alberta,September,Septembre,77.06,a,77.06,a
2000,2000,BC,British Columbia,Colombie-Britannique,October,Octobre,302.469,a,302.469,a
2000,2000,BC,British Columbia,Colombie-Britannique,November,Novembre,9.737,a,9.737,a
2000,2000,BC,British Columbia,Colombie-Britannique,December,Décembre,0.009,a,0.009,a
2000,2000,BC,British Columbia,Colombie-Britannique,February,Février,1.018,a,1.018,a
2000,2000,BC,British Columbia,Colombie-Britannique,March,Mars,69.05,a,69.05,a
2000,2000,BC,British Columbia,Colombie-Britannique,April,Avril,821.563000000001,a,821.563000000001,a
2000,2000,BC,British Columbia,Colombie-Britannique,May,Mai,390.46,a,390.46,a
2000,2000,BC,British Columbia,Colombie-Britannique,June,Juin,11707.895,a,11707.895,a
2000,2000,BC,British Columbia,Colombie-Britannique,July,Juillet,1419.404,a,1419.404,a
2000,2000,BC,British Columbia,Colombie-Britannique,August,Août,3014.683,a,3014.683,a
2000,2000,BC,British Columbia,Colombie-Britannique,September,Septembre,72.424,a,72.424,a
2000,2000,MB,Manitoba,Manitoba,Unspecified,Indéterminé,111699.272,a,111699.272,a
2000,2000,MB,Manitoba,Manitoba,October,Octobre,60,a,60,a
2000,2000,MB,Manitoba,Manitoba,March,Mars,1535,a,1535,a
2000,2000,MB,Manitoba,Manitoba,April,Avril,10,a,10,a
2000,2000,MB,Manitoba,Manitoba,May,Mai,11,a,11,a
2000,2000,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,148.7,a,148.7,a
2000,2000,NB,New Brunswick,Nouveau-Brunswick,March,Mars,0.5,a,0.5,a
2000,2000,NB,New Brunswick,Nouveau-Brunswick,April,Avril,53.2,a,53.2,a
2000,2000,NB,New Brunswick,Nouveau-Brunswick,May,Mai,94.3599999999999,a,94.3599999999999,a
2000,2000,NB,New Brunswick,Nouveau-Brunswick,June,Juin,156.41,a,156.41,a
2000,2000,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,14.4,a,14.4,a
2000,2000,NB,New Brunswick,Nouveau-Brunswick,August,Août,13.21,a,13.21,a
2000,2000,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,12.3,a,12.3,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminé,103304.167,a,103304.167,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,0.5,a,0.5,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,8.8,a,8.8,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,28.7,a,28.7,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,14,a,14,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,3.1,a,3.1,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,175.5,a,175.5,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,1.4,a,1.4,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,October,Octobre,24.12,a,24.12,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,November,Novembre,0.1,a,0.1,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,March,Mars,2.9,a,2.9,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,7.05,a,7.05,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,235.71,a,235.71,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,209.54,a,209.54,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,2.16,a,2.16,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,3.6,a,3.6,a
2000,2000,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,2.99,a,2.99,a
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,May,Mai,3.61,a,3.61,a
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,61749.93,a,61749.93,a
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,99864.72,a,99864.72,a
2000,2000,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,16217.53,a,16217.53,a
2000,2000,ON,Ontario,Ontario,Unspecified,Indéterminé,19.700000025,a,19.700000025,a
2000,2000,ON,Ontario,Ontario,October,Octobre,511.200002007,a,511.200002007,a
2000,2000,ON,Ontario,Ontario,November,Novembre,89.599999837,a,89.599999837,a
2000,2000,ON,Ontario,Ontario,February,Février,0.100000001,a,0.100000001,a
2000,2000,ON,Ontario,Ontario,March,Mars,98.800000047,a,98.800000047,a
2000,2000,ON,Ontario,Ontario,April,Avril,604.400000163,a,604.400000163,a
2000,2000,ON,Ontario,Ontario,May,Mai,246.600000539,a,246.600000539,a
2000,2000,ON,Ontario,Ontario,June,Juin,452.300000079,a,452.300000079,a
2000,2000,ON,Ontario,Ontario,July,Juillet,4672.600000152,a,4672.600000152,a
2000,2000,ON,Ontario,Ontario,August,Août,63.6000004179999,a,63.6000004179999,a
2000,2000,ON,Ontario,Ontario,September,Septembre,19.50000022,a,19.50000022,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,April,avril,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,August,août,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,December,décembre,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,February,février,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,January,janvier,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,July,julliet,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,June,juin,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,March,mars,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,May,mai,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,November,novembre,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,October,octobre,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,September,septembre,,a,,a
2000,2000,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,indéterminée,,a,,a
2000,2000,QC,Quebec,Québec,October,Octobre,8.1,a,8.1,a
2000,2000,QC,Quebec,Québec,November,Novembre,23.3,a,23.3,a
2000,2000,QC,Quebec,Québec,March,Mars,0,a,0,a
2000,2000,QC,Quebec,Québec,April,Avril,79.1,a,79.1,a
2000,2000,QC,Quebec,Québec,May,Mai,182.6,a,182.6,a
2000,2000,QC,Quebec,Québec,June,Juin,106.3,a,106.3,a
2000,2000,QC,Quebec,Québec,July,Juillet,38314,a,38314,a
2000,2000,QC,Quebec,Québec,August,Août,481.62,a,481.62,a
2000,2000,QC,Quebec,Québec,September,Septembre,13.4,a,13.4,a
2000,2000,SK,Saskatchewan,Saskatchewan,Unspecified,Indéterminé,0.1,a,0.1,a
2000,2000,SK,Saskatchewan,Saskatchewan,January,Janvier,0.3,a,0.3,a
2000,2000,SK,Saskatchewan,Saskatchewan,October,Octobre,68.51,a,68.51,a
2000,2000,SK,Saskatchewan,Saskatchewan,March,Mars,13.1,a,13.1,a
2000,2000,SK,Saskatchewan,Saskatchewan,April,Avril,1475.19,a,1475.19,a
2000,2000,SK,Saskatchewan,Saskatchewan,May,Mai,2232.4,a,2232.4,a
2000,2000,SK,Saskatchewan,Saskatchewan,June,Juin,74530.3,a,74530.3,a
2000,2000,SK,Saskatchewan,Saskatchewan,July,Juillet,57316.57,a,57316.57,a
2000,2000,SK,Saskatchewan,Saskatchewan,August,Août,5762.1,a,5762.1,a
2000,2000,SK,Saskatchewan,Saskatchewan,September,Septembre,24.54,a,24.54,a
2000,2000,YT,Yukon,Yukon,Unspecified,Indéterminé,366.65,a,366.65,a
2000,2000,YT,Yukon,Yukon,May,Mai,3.8,a,3.8,a
2000,2000,YT,Yukon,Yukon,June,Juin,7635.2,a,7635.2,a
2000,2000,YT,Yukon,Yukon,July,Juillet,10.21,a,10.21,a
2001,2001,AB,Alberta,Alberta,January,Janvier,0.17,a,0.17,a
2001,2001,AB,Alberta,Alberta,October,Octobre,72.93,a,72.93,a
2001,2001,AB,Alberta,Alberta,November,Novembre,1.52,a,1.52,a
2001,2001,AB,Alberta,Alberta,December,Décembre,0.62,a,0.62,a
2001,2001,AB,Alberta,Alberta,February,Février,0.02,a,0.02,a
2001,2001,AB,Alberta,Alberta,March,Mars,51.46,a,51.46,a
2001,2001,AB,Alberta,Alberta,April,Avril,1177.04,a,1177.04,a
2001,2001,AB,Alberta,Alberta,May,Mai,143748.726,a,143748.726,a
2001,2001,AB,Alberta,Alberta,June,Juin,6101.801,a,6101.801,a
2001,2001,AB,Alberta,Alberta,July,Juillet,4927.78,a,4927.78,a
2001,2001,AB,Alberta,Alberta,August,Août,313.862,a,313.862,a
2001,2001,AB,Alberta,Alberta,September,Septembre,10591.18,a,10591.18,a
2001,2001,BC,British Columbia,Colombie-Britannique,January,Janvier,15.209,a,15.209,a
2001,2001,BC,British Columbia,Colombie-Britannique,October,Octobre,102.072,a,102.072,a
2001,2001,BC,British Columbia,Colombie-Britannique,November,Novembre,14.763,a,14.763,a
2001,2001,BC,British Columbia,Colombie-Britannique,February,Février,0.5,a,0.5,a
2001,2001,BC,British Columbia,Colombie-Britannique,March,Mars,138.177,a,138.177,a
2001,2001,BC,British Columbia,Colombie-Britannique,April,Avril,544.14,a,544.14,a
2001,2001,BC,British Columbia,Colombie-Britannique,May,Mai,885.020000000001,a,885.020000000001,a
2001,2001,BC,British Columbia,Colombie-Britannique,June,Juin,821.988000000001,a,821.988000000001,a
2001,2001,BC,British Columbia,Colombie-Britannique,July,Juillet,5258.325,a,5258.325,a
2001,2001,BC,British Columbia,Colombie-Britannique,August,Août,6091.54700000001,a,6091.54700000001,a
2001,2001,BC,British Columbia,Colombie-Britannique,September,Septembre,301.468,a,301.468,a
2001,2001,MB,Manitoba,Manitoba,Unspecified,Indéterminé,80521.8290000005,a,80521.8290000005,a
2001,2001,MB,Manitoba,Manitoba,October,Octobre,2,a,2,a
2001,2001,MB,Manitoba,Manitoba,April,Avril,0.1,a,0.1,a
2001,2001,MB,Manitoba,Manitoba,May,Mai,497,a,497,a
2001,2001,MB,Manitoba,Manitoba,September,Septembre,0.2,a,0.2,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,42.5,a,42.5,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,November,Novembre,2.2,a,2.2,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,April,Avril,109.1,a,109.1,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,May,Mai,363.25,a,363.25,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,June,Juin,21.7,a,21.7,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,22.803,a,22.803,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,August,Août,195.15,a,195.15,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,19.2,a,19.2,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,Indéterminé,624.688,a,624.688,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,January,Janvier,2,a,2,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,1.5,a,1.5,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,December,Décembre,0.1,a,0.1,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,72.8,a,72.8,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,8.4,a,8.4,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,107.2,a,107.2,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Août,135.6,a,135.6,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,13.4,a,13.4,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,October,Octobre,63.29,a,63.29,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,November,Novembre,1.53,a,1.53,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,March,Mars,0.22,a,0.22,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,April,Avril,70.56,a,70.56,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,May,Mai,160.48,a,160.48,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,June,Juin,5.4,a,5.4,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,July,Juillet,16.833,a,16.833,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,August,Août,190.33,a,190.33,a
2001,2001,NS,Nova Scotia,Nouvelle-Ecosse,September,Septembre,20.87,a,20.87,a
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,June,Juin,36086.13,a,36086.13,a
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,July,Juillet,66827.99,a,66827.99,a
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,August,Août,13847,a,13847,a
2001,2001,NT,Northwest Territories,Territoires du Nord-Ouest,September,Septembre,0.6,a,0.6,a
2001,2001,ON,Ontario,Ontario,January,Janvier,0.5,a,0.5,a
2001,2001,ON,Ontario,Ontario,October,Octobre,4.399999995,a,4.399999995,a
2001,2001,ON,Ontario,Ontario,November,Novembre,2.100000001,a,2.100000001,a
2001,2001,ON,Ontario,Ontario,March,Mars,2,a,2,a
2001,2001,ON,Ontario,Ontario,April,Avril,380.400000525,a,380.400000525,a
2001,2001,ON,Ontario,Ontario,May,Mai,2535.999998132,a,2535.999998132,a
2001,2001,ON,Ontario,Ontario,June,Juin,3055.300000073,a,3055.300000073,a
2001,2001,ON,Ontario,Ontario,July,Juillet,4299.400001223,a,4299.400001223,a
2001,2001,ON,Ontario,Ontario,August,Août,498.500001122005,a,498.500001122005,a
2001,2001,ON,Ontario,Ontario,September,Septembre,87.200000146,a,87.200000146,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,April,avril,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,August,août,3,a,3,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,December,décembre,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,February,février,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,January,janvier,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,July,julliet,2,a,2,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,June,juin,4,a,4,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,March,mars,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,May,mai,17,a,17,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,November,novembre,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,October,octobre,3,a,3,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,September,septembre,0,a,0,a
2001,2001,PE,Prince Edward Island,Île-du-Prince-Édouard,Unspecified,indéterminée,0,a,0,a
2001,2001,QC,Quebec,Québec,October,Octobre,31.6,a,31.6,a
2001,2001,QC,Quebec,Québec,November,Novembre,0,a,0,a
2001,2001,QC,Quebec,Québec,April,Avril,155.1,a,155.1,a
2001,2001,QC,Quebec,Québec,May,Mai,5124.20000000001,a,5124.20000000001,a
2001,2001,QC,Quebec,Québec,June,Juin,7768.60000000001,a,7768.60000000001,a
2001,2001,QC,Quebec,Québec,July,Juillet,19323.4,a,19323.4,a
2001,2001,QC,Quebec,Québec,August,Août,684.500000000001,a,684.500000000001,a
2001,2001,QC,Quebec,Québec,September,Septembre,4.8,a,4.8,a
2001,2001,SK,Saskatchewan,Saskatchewan,January,Janvier,0.53,a,0.53,a
2001,2001,SK,Saskatchewan,Saskatchewan,October,Octobre,1659.46,a,1659.46,a
2001,2001,SK,Saskatchewan,Saskatchewan,February,Février,0.01,a,0.01,a
2001,2001,SK,Saskatchewan,Saskatchewan,March,Mars,0.11,a,0.11,a
2001,2001,SK,Saskatchewan,Saskatchewan,April,Avril,23907.68,a,23907.68,a
2001,2001,SK,Saskatchewan,Saskatchewan,May,Mai,12985.35,a,12985.35,a
2001,2001,SK,Saskatchewan,Saskatchewan,June,Juin,146380.92,a,146380.92,a
2001,2001,SK,Saskatchewan,Saskatchewan,July,Juillet,7518.70000000001,a,7518.70000000001,a
2001,2001,SK,Saskatchewan,Saskatchewan,August,Août,11586.57,a,11586.57,a
2001,2001,SK,Saskatchewan,Saskatchewan,September,Septembre,1094.39,a,1094.39,a
2001,2001,YT,Yukon,Yukon,April,Avril,0.2,a,0.2,a
2001,2001,YT,Yukon,Yukon,May,Mai,4.6,a,4.6,a
2001,2001,YT,Yukon,Yukon,June,Juin,16656.98,a,16656.98,a
2001,2001,YT,Yukon,Yukon,July,Juillet,559.35,a,559.35,a
2001,2001,YT,Yukon,Yukon,August,Août,113.35,a,113.35,a
2002,2002,AB,Alberta,Alberta,January,Janvier,20.21,a,20.21,a
2002,2002,AB,Alberta,Alberta,October,Octobre,1.82,a,1.82,a
2002,2002,AB,Alberta,Alberta,November,Novembre,82.32,a,82.32,a
2002,2002,AB,Alberta,Alberta,December,Décembre,0.43,a,0.43,a
2002,2002,AB,Alberta,Alberta,February,Février,0.14,a,0.14,a
2002,2002,AB,Alberta,Alberta,March,Mars,0.04,a,0.04,a
